ID,SourceText,Russian,English,Notes,Reasons,Packages,AllIDs,Locations
920000001039,Ибрагимов,Ибрагимов,Ibragimov,manual-reviewed-human,google-draft,jazz-units,920000001039,jazz-units:Code/Rebels.lua:138
920000001040,Абдулов,Абдулов,Abdulov,manual-reviewed-human,google-draft,jazz-units,920000001040,jazz-units:Code/Rebels.lua:139
920000001041,Мусаев,Мусаев,Musaev,manual-reviewed-human,google-draft,jazz-units,920000001041,jazz-units:Code/Rebels.lua:140
920000001046,Джонсон,Джонсон,Johnson,manual-reviewed-human,google-draft,jazz-units,920000001046,jazz-units:Code/Rebels.lua:145
920000001049,Ферган,Ферган,Fergan,manual-reviewed-human,google-draft,jazz-units,920000001049,jazz-units:Code/Rebels.lua:148
920000001054,Николаев,Николаев,Nikolaev,manual-reviewed-human,google-draft,jazz-units,920000001054,jazz-units:Code/Rebels.lua:153
920000001055,Ржавый,Ржавый,Rusty,manual-reviewed-human,google-draft,jazz-units,920000001055,jazz-units:Code/Rebels.lua:154
920000001059,Буров,Буров,Burov,manual-reviewed-human,google-draft,jazz-units,920000001059,jazz-units:Code/Rebels.lua:158
920000001066,Антонов,Антонов,Antonov,manual-reviewed-human,google-draft,jazz-units,920000001066,jazz-units:Code/Rebels.lua:165
920000001068,Корчагин,Корчагин,Korchagin,manual-reviewed-human,google-draft,jazz-units,920000001068,jazz-units:Code/Rebels.lua:167
920000001069,Мара,Мара,Mara,manual-reviewed-human,google-draft,jazz-units,920000001069,jazz-units:Code/Rebels.lua:168
920000001070,Донго,Донго,Dongo,manual-reviewed-human,google-draft,jazz-units,920000001070,jazz-units:Code/Rebels.lua:169
920000001076,Калаба,Калаба,Kalaba,manual-reviewed-human,google-draft,jazz-units,920000001076,jazz-units:Code/Rebels.lua:175
920000001078,Серу,Серу,Seru,manual-reviewed-human,google-draft,jazz-units,920000001078,jazz-units:Code/Rebels.lua:177
920000001079,Олува,Олува,Oluwa,manual-reviewed-human,google-draft,jazz-units,920000001079,jazz-units:Code/Rebels.lua:178
920000001085,Симон,Симон,Simon,manual-reviewed-human,google-draft,jazz-units,920000001085,jazz-units:Code/Rebels.lua:184
920000001086,Энгуле,Энгуле,Engule,manual-reviewed-human,google-draft,jazz-units,920000001086,jazz-units:Code/Rebels.lua:185
920000001088,Карамба,Карамба,Karamba,manual-reviewed-human,google-draft,jazz-units,920000001088,jazz-units:Code/Rebels.lua:187
920000001092,Марков,Марков,Markov,manual-reviewed-human,google-draft,jazz-units,920000001092,jazz-units:Code/Rebels.lua:191
920000001098,Моряч,Моряч,Sailor,manual-reviewed-human,google-draft,jazz-units,920000001098,jazz-units:Code/Rebels.lua:197
923158740693,Лайн,Лайн,Line,manual-reviewed-human,google-draft,jazz-units,923158740693,jazz-units:Code/Mercenary.lua:165
925557375079,Дернусь - и привет мамане.,Дёрнусь — и привет мамане.,One twitch and I'm saying hello to Mom.,manual-reviewed-human,google-draft,jazz-units,925557375079,jazz-units:items.lua:131657
926619480801,Седалищем чую - кто-то на меня глаз положил.,Седалищем чую: кто-то на меня глаз положил.,I can feel it in my ass—someone's got their eye on me.,manual-reviewed-human,google-draft,jazz-units,926619480801,jazz-units:items.lua:131658
927098390925,Тут явно нечисто - аж двинуться страшно.,Тут явно нечисто — аж двинуться страшно.,Something's definitely wrong here—I'm afraid to move.,manual-reviewed-human,google-draft,jazz-units,927098390925,jazz-units:items.lua:115365
930578412650,Джекал,Джекал,Jackal,manual-reviewed-human,google-draft,jazz-units,930578412650,jazz-units:Code/Mercenary.lua:121
930691489381,"Взял, у меня",Взял. У меня.,Got it. I have it.,manual-reviewed-human,google-draft,jazz-units,930691489381,jazz-units:items.lua:115280
931285992937,Наемник Пулеметчик,Наёмник-пулемётчик,Mercenary Machine Gunner,manual-reviewed-human,google-draft,jazz-units,931285992937 | 890000000000508,jazz-units:items.lua:81496 | jazz-units:UnitData/ThugGrenadier_Stronger_Elite.lua:20 | jazz-units:items.lua:87972 | jazz-units:UnitData/JAZZ_Legion_GunnerT4_MercGunner.lua:22
934700876331,Перелазанье 2,Перелазанье 2,Climbing 2,manual-reviewed-human,google-draft,jazz-units,934700876331,jazz-units:items.lua:131374
934715860279,Блейд,Блейд,Blade,manual-reviewed-human,google-draft,jazz-units,934715860279,jazz-units:Code/Mercenary.lua:128
939764638704,Надо было смотреть за оружием.,Надо было следить за оружием.,Should've taken better care of my weapon.,manual-reviewed-human,google-draft,jazz-units,939764638704,jazz-units:items.lua:131785
945102836417,Норт,Норт,North,manual-reviewed-human,google-draft,jazz-units,945102836417,jazz-units:Code/Mercenary.lua:177
949818891918,Я только сделала одолжение... Избавила от страданий. Что еще тут можно сделать?,Я только сделала одолжение... Избавила от страданий. Что еще тут можно сделать?,I only did her a favor... put her out of her misery. What else could I do?,manual-reviewed-human,google-draft,jazz-units,949818891918,jazz-units:items.lua:115825
951773239303,Это был тот еще опыт! Увидимся.,Это был тот еще опыт! Увидимся.,That was quite an experience. See you around.,manual-reviewed-human,google-draft,jazz-units,951773239303,jazz-units:items.lua:115197
960189656665,"Братан, такая стрельба только этим анчоусам на смех. Завтра будем учиться.","Братан, такая стрельба этим анчоусам только на смех. Завтра будем учиться.","Bro, shooting like that only makes these anchovies laugh. We'll practice tomorrow.",manual-reviewed-human,google-draft,jazz-units,960189656665,jazz-units:items.lua:131580
962084315018,Баюн,Баюн,Bayun,manual-reviewed-human,google-draft,jazz-units,962084315018,jazz-units:Code/Mercenary.lua:185
964197488980,"Мина. Пора делать то, за что мне платят. А как платят, так и работаем!","Мина. Пора делать то, за что мне платят. А как платят, так и работаем!","A mine. Time to earn my pay. Then again, you get what you pay for!",manual-reviewed-human,google-draft,jazz-units,964197488980,jazz-units:items.lua:131564
971004246271,"Нейрохирург, точно!","Нейрохирург, точно!","Neurosurgeon, for sure!",manual-reviewed-human,google-draft,jazz-units,971004246271,jazz-units:items.lua:115793
971435609781,"Мисс, а вы, часом, не бывали в Бруклине раньше?","Мисс, а вы, часом, не бывали в Бруклине раньше?","Miss, have you ever been to Brooklyn?",manual-reviewed-human,google-draft,jazz-units,971435609781,jazz-units:items.lua:131684
974518231406,Слейт,Слейт,Slate,manual-reviewed-human,google-draft,jazz-units,974518231406,jazz-units:Code/Mercenary.lua:106
975126744269,"Похоже, они отступили. Мудрое решение, должен сказать.","Похоже, они отступили. Мудрое решение, должен сказать.","Looks like they retreated. A wise decision, I must say.",manual-reviewed-human,google-draft,jazz-units,975126744269,jazz-units:items.lua:115166
980493657450,"Ты привел сюда этого сукиного сына, Рысь. Хорошо... позволь тогда и мне высказаться. Он потаскун, он жив-то только потому, что я еще не решила, как его убить, чтоб было поприятнее.","Ты привёл сюда этого сукиного сына, Рысь. Хорошо... позволь тогда и мне высказаться. Он потаскун. Жив-то он только потому, что я ещё не решила, как его убить, чтобы было поприятнее.","You brought that son of a bitch here, Lynx. Fine... then let me have my say. He's a philanderer. The only reason he's still alive is that I haven't decided how to kill him in the most satisfying way.",manual-reviewed-human,google-draft,jazz-units,980493657450,jazz-units:items.lua:115779
983520435571,Что я могу сказать? Я имею полное право потребовать большего.,Что я могу сказать? Я имею полное право потребовать большего.,What can I say? I have every right to ask for more.,manual-reviewed-human,google-draft,jazz-units,983520435571,jazz-units:items.lua:115560 | jazz-units:UnitData/Jazz_Buzz.lua:98
985241906593,На месте.,На позиции.,In position.,manual-reviewed-human,google-draft,jazz-units,985241906593,jazz-units:items.lua:131697
992790399036,Перелазанье,Перелазанье,Climbing,manual-reviewed-human,google-draft,jazz-units,992790399036,jazz-units:items.lua:131373
993170256470,Я бы спрятался там. Ветер в лицо - запах не унесёт,Я бы спрятался там. Ветер в лицо — запах не унесёт.,I'd hide there. Wind in your face—the scent won't carry.,manual-reviewed-human,google-draft,jazz-units,993170256470,jazz-units:items.lua:114882
994375099702,Получи!,Получи!,Take that!,manual-reviewed-human,google-draft,jazz-units,994375099702,jazz-units:items.lua:115346
995720215017,Надо было мне взять с собой противомоскитную сетку! Насекомые переносят столько заболеваний! Сетки должны быть частью обязательного снаряжения!,Надо было мне взять с собой противомоскитную сетку! Насекомые переносят столько заболеваний! Сетки должны быть частью обязательного снаряжения!,I should have brought a mosquito net! Insects carry so many diseases. Nets should be standard equipment!,manual-reviewed-human,google-draft,jazz-units,995720215017,jazz-units:items.lua:116538
995807055541,"Если тебе нужен настоящий профи, ну, или, по крайней мере, настоящий красавчик, обратись к Рыси.","Если тебе нужен настоящий профи, ну, или, по крайней мере, настоящий красавчик, обратись к Рыси.",If you need a real professional—or at least a genuinely handsome man—call Lynx.,manual-reviewed-human,google-draft,jazz-units,995807055541,jazz-units:items.lua:115592 | jazz-units:UnitData/Jazz_Buzz.lua:130
996444606473,Дайте мне умереть! Это хотя бы прекратит мои страдания!,Дайте мне умереть! Это хотя бы прекратит мои страдания!,Let me die! At least it would end my suffering!,manual-reviewed-human,google-draft,jazz-units,996444606473,jazz-units:items.lua:115773
997417029186,Да я еще даже не вспотел!..,Да я ещё даже не вспотел!,I haven't even broken a sweat!,manual-reviewed-human,google-draft,jazz-units,997417029186,jazz-units:items.lua:115337
997521063108,"Надоело, надоело, надоело!","Надоело, надоело, надоело!","I'm sick of it, sick of it, sick of it!",manual-reviewed-human,google-draft,jazz-units,997521063108,jazz-units:items.lua:115788
890000000000030,Принято.,Принято.,Acknowledged.,manual-reviewed-human,google-draft,jazz-units,890000000000030 | 890000000000857,jazz-units:items.lua:139233 | jazz-units:items.lua:139054
890000000000042,Занимаю позицию.,Занимаю позицию.,Moving into position.,manual-reviewed-human,google-draft,jazz-units,890000000000042,jazz-units:items.lua:139055
890000000000048,Одним врагом меньше.,Одним врагом меньше.,One less enemy.,manual-reviewed-human,google-draft,jazz-units,890000000000048,jazz-units:items.lua:140292
890000000000173,Да!,Да!,Yes!,manual-reviewed-human,google-draft,jazz-units,890000000000173 | 890000000001319 | 890000000009258 | 890000000009444 | 890000000009475 | 890000000009476,jazz-units:items.lua:139464 | jazz-units:items.lua:139398 | jazz-units:items.lua:139591 | jazz-units:items.lua:129871 | jazz-units:items.lua:129851 | jazz-units:items.lua:129949 | jazz-units:items.lua:129952
890000000000234,Р-р-р!,Р-р-р!,Rrrr!,manual-reviewed-human,google-draft,jazz-units,890000000000234 | 890000000001108 | 890000000001172,jazz-units:items.lua:139250 | jazz-units:items.lua:139972 | jazz-units:items.lua:139606
890000000000290,Что за...,Что за...,What the...,manual-reviewed-human,google-draft,jazz-units,890000000000290 | 890000000000324 | 890000000000455 | 890000000000983,jazz-units:items.lua:139651 | jazz-units:items.lua:139292 | jazz-units:items.lua:140367 | jazz-units:items.lua:140017
890000000000371,Я что-то вижу.,Я что-то вижу.,I see something.,manual-reviewed-human,google-draft,jazz-units,890000000000371,jazz-units:items.lua:139522
890000000000586,Патрульный,Патрульный,Patrol,manual-reviewed-human,google-draft,jazz-units,890000000000586,jazz-units:items.lua:95044 | jazz-units:UnitData/RebelSentry.lua:21
890000000000803,Следопыт,Следопыт,Tracker,manual-reviewed-human,google-draft,jazz-units,890000000000803,jazz-units:items.lua:87228 | jazz-units:UnitData/JAZZ_Legion_FlankerT3_Pathfinder.lua:22
890000000000818,Пошли! Пошли! Пошли!,Пошли! Пошли! Пошли!,Go! Go! Go!,manual-reviewed-human,google-draft,jazz-units,890000000000818,jazz-units:items.lua:139117
