ID,Text,Translation,Old Text,Old Translation,Status,Gender,Critical Warnings,Non-critical Warnings,Platform Warnings,Location,Context,Section,Keyword,Actor,Voice Actor,Voice ID,Revision,Old Revision,Edit Distance
497154534241,You are lucky your skin is too old for me to be interested in taking it.,"Тебе повезло, что такие морщинистые шкуры я уже не снимаю.",,,OK,,,,,Trunk\Zulu/Data/BantersDef/BanterDef-Banters_Local_PortCacao_Triggered.lua(00378),BanterDef CacaoGang_Kayla02_Success01_MeleeTraining Text ,Banters_Local_PortCacao_Triggered/CacaoGang_Kayla02_Success01_MeleeTraining,,Flay,Flay,Flay,,,
113861944568,Now this is how Fidel likes to meet new people!,Фидель тоже делает так с новыми знакомыми!,,,OK,,,,,Trunk\Zulu/Data/BantersDef/BanterDef-Banters_Local_PortCacao_Triggered.lua(00382),BanterDef CacaoGang_Kayla02_Success01_MeleeTraining Text ,Banters_Local_PortCacao_Triggered/CacaoGang_Kayla02_Success01_MeleeTraining,,Fidel,Fidel,Fidel,,,
439227743393,"Ooooh, we got a live one here!","Ого, а старушка-то не промах!",,,OK,,,,,Trunk\Zulu/Data/BantersDef/BanterDef-Banters_Local_PortCacao_Triggered.lua(00386),BanterDef CacaoGang_Kayla02_Success01_MeleeTraining Text ,Banters_Local_PortCacao_Triggered/CacaoGang_Kayla02_Success01_MeleeTraining,,Nails,Nails,Nails,,,
537688227468,"Nice try, but if you want to sneak a blade into me, you gotta marry me first.",Попытка засчитана. Но бить исподтишка - это фирменный прием моих жен.,,,OK,,,,,Trunk\Zulu/Data/BantersDef/BanterDef-Banters_Local_PortCacao_Triggered.lua(00390),BanterDef CacaoGang_Kayla02_Success01_MeleeTraining Text ,Banters_Local_PortCacao_Triggered/CacaoGang_Kayla02_Success01_MeleeTraining,,Scully,Scully,Scully,,,
760030358089,<em>Hit and Run</em> perk activated,Задействована черта «<em>наскок-отход</em>»,,,OK,,,,,Trunk\Zulu/Data/BantersDef/BanterDef-Banters_Local_PortCacao_Triggered.lua(00405),BanterDef CacaoGang_Kayla02_Success01_SwiftStrike Text,,,,,,,,
411500405808,Pitiful. You move like a pregnant yak.,"Стыдно. Ты движешься, словно беременный як.",,,OK,,,,,Trunk\Zulu/Data/BantersDef/BanterDef-Banters_Local_PortCacao_Triggered.lua(00411),BanterDef CacaoGang_Kayla02_Success01_SwiftStrike Text  parry the attack ,Banters_Local_PortCacao_Triggered/CacaoGang_Kayla02_Success01_SwiftStrike,,DrQ,DrQ,DrQ,,,
352550298556,"Hey, not bad! So, old Gran wants my help cutting up some Legion boys? Well, count me in.","Ха, а ты ничего! Значит, Бабуся хочет, чтоб я покрошила сопляков из Легиона? Я только за.",,,OK,,,,,Trunk\Zulu/Data/BantersDef/BanterDef-Banters_Local_PortCacao_Triggered.lua(00426),BanterDef CacaoGang_Kayla02_Success02 Text  The merc successfully defends >> CacaoGangKayla ,Banters_Local_PortCacao_Triggered/CacaoGang_Kayla02_Success02,,GangKayla,GangKayla,Old female thug 1,,,
254407324742,Whut? Speak the fuck up or get blown the fuck up.,"Шта? Говори громче, пока я тя нахрен не взорвала!",,,OK,,,,,Trunk\Zulu/Data/BantersDef/BanterDef-Banters_Local_PortCacao_Triggered.lua(00439),BanterDef CacaoGang_MadHannah01_Initial Text  loud - Hannah is partially deaf when asked for Gang Reunion ,Banters_Local_PortCacao_Triggered/CacaoGang_MadHannah01_Initial,,GangHannah,GangHannah,Old female thug 1,,,
179219042487,<em>Hard Feelings</em> perk activated,Задействована черта «<em>затаенная обида</em>»,<em>Psycho</em> perk activated,Задействована черта <em>«псих»</em>,OK,,,,,Trunk\Zulu/Data/BantersDef/BanterDef-Banters_Local_PortCacao_Triggered.lua(00452),BanterDef CacaoGang_MadHannah02_CriticalFailure Text,,,,,,,,
533165817517,How about we fuck YOU up unless you take it easy and calm down?,Не на ту напала. Я тебе эту взрывчатку знаешь куда запихну?,,,OK,,,,,Trunk\Zulu/Data/BantersDef/BanterDef-Banters_Local_PortCacao_Triggered.lua(00461),BanterDef CacaoGang_MadHannah02_CriticalFailure Text ,Banters_Local_PortCacao_Triggered/CacaoGang_MadHannah02_CriticalFailure,,Meltdown,Meltdown,Meltdown,,,
910142587697,You called me a sleazy WHAT clown?!,КАКОГО нахрен напалма?!,,,OK,,,,,Trunk\Zulu/Data/BantersDef/BanterDef-Banters_Local_PortCacao_Triggered.lua(00468),BanterDef CacaoGang_MadHannah02_CriticalFailure Text  loud - Hannah is partially deaf have merc Meltdown ,Banters_Local_PortCacao_Triggered/CacaoGang_MadHannah02_CriticalFailure,,GangHannah,GangHannah,Old female thug 1,,,
658156478160,<explosives-f>,<explosives-f>,,,OK,,,,,Trunk\Zulu/Data/BantersDef/BanterDef-Banters_Local_PortCacao_Triggered.lua(00480),BanterDef CacaoGang_MadHannah02_Failure Text,,,,,,,,
151973167315,I'm not interested in whatever you're selling.,"Отвали, моя черешня. Что б это ни было, мне не интересно.",,,OK,,,,,Trunk\Zulu/Data/BantersDef/BanterDef-Banters_Local_PortCacao_Triggered.lua(00487),"BanterDef CacaoGang_MadHannah02_Failure Text  loud - Hannah is partially deaf Explosives < 50, no Psycho merc ",Banters_Local_PortCacao_Triggered/CacaoGang_MadHannah02_Failure,,GangHannah,GangHannah,Old female thug 1,,,
977676492261,<explosives-s>,<explosives-s>,,,OK,,,,,Trunk\Zulu/Data/BantersDef/BanterDef-Banters_Local_PortCacao_Triggered.lua(00499),BanterDef CacaoGang_MadHannah02_Success Text,,,,,,,,
517143747051,I have many explosives on my person. They do not respond well to shouting.,Не следует так кричать. Моя взрывчатка может детонировать.,,,OK,,,,,Trunk\Zulu/Data/BantersDef/BanterDef-Banters_Local_PortCacao_Triggered.lua(00508),BanterDef CacaoGang_MadHannah02_Success Text ,Banters_Local_PortCacao_Triggered/CacaoGang_MadHannah02_Success,,Barry,Barry,Barry,,,
430330500021,Quit yer bellyachin' ye old crone! Ye could'na blow up a balloon.,"Кончай орать! Максимум, что ты тут взорвешь, - это мой мозг!",Quit yer bellyachin' ye old crone! Ye couldn't blow up a balloon.,"Кончай орать, женщина! Максимум, что ты тут взорвешь, - это мой мозг!",OK,,,,,Trunk\Zulu/Data/BantersDef/BanterDef-Banters_Local_PortCacao_Triggered.lua(00512),BanterDef CacaoGang_MadHannah02_Success Text ,Banters_Local_PortCacao_Triggered/CacaoGang_MadHannah02_Success,,Red,Red,Red,,,
784834453815,That would make a bloody big mess. How about you just talk to Gran instead?,"Ну что ты, в самом деле? Нам просто нужно, чтоб ты поговорила с Бабусей.",,,OK,,,,,Trunk\Zulu/Data/BantersDef/BanterDef-Banters_Local_PortCacao_Triggered.lua(00516),BanterDef CacaoGang_MadHannah02_Success Text ,Banters_Local_PortCacao_Triggered/CacaoGang_MadHannah02_Success,,Scully,Scully,Scully,,,
818474981608,"Calm down, man. The teddy bears are everywhere! And they HATE explosives.",Тише ты! Тут кругом плюшевые медвежата. А они НЕНАВИДЯТ взрывчатку!,,,OK,,,,,Trunk\Zulu/Data/BantersDef/BanterDef-Banters_Local_PortCacao_Triggered.lua(00520),BanterDef CacaoGang_MadHannah02_Success Text ,Banters_Local_PortCacao_Triggered/CacaoGang_MadHannah02_Success,,Larry,Larry,Larry,,,
837489763855,How about we all just put our bombs down and talk this out?,Как насчет всем отложить взрывчатку и спокойно поговорить?,,,OK,,,,,Trunk\Zulu/Data/BantersDef/BanterDef-Banters_Local_PortCacao_Triggered.lua(00524),BanterDef CacaoGang_MadHannah02_Success Text ,Banters_Local_PortCacao_Triggered/CacaoGang_MadHannah02_Success,,Larry_Clean,Larry_Clean,Larry_Clean,,,
542223034555,"Get a grip, Woodhead... and I don't mean on the detonator.","Брось, Деревяшка... И не в смысле - бомбу.",,,OK,,,,,Trunk\Zulu/Data/BantersDef/BanterDef-Banters_Local_PortCacao_Triggered.lua(00528),BanterDef CacaoGang_MadHannah02_Success Text ,Banters_Local_PortCacao_Triggered/CacaoGang_MadHannah02_Success,,Gus,Gus,Gus,,,
309624698985,Do not be a fool! You would only blow your own ears off. ,"Не дури, женщина! Ты так только себя саму взорвешь.",,,OK,,,"Trailing whitespace differs - original \s, translated ",,Trunk\Zulu/Data/BantersDef/BanterDef-Banters_Local_PortCacao_Triggered.lua(00532),BanterDef CacaoGang_MadHannah02_Success Text ,Banters_Local_PortCacao_Triggered/CacaoGang_MadHannah02_Success,,Fauda,Fauda,Fauda,,,
737244954104,"Gran told you I like explosives, didn't she? She's kind of soft-spoken, but she's a sweetheart. All right, I'll go talk to her.","Эт Бабуся вам сказала, что я люблю взрывчатку, да? Вообще она душка. Ладно, побалакаю с ней.",,,OK,,,,,Trunk\Zulu/Data/BantersDef/BanterDef-Banters_Local_PortCacao_Triggered.lua(00540),"BanterDef CacaoGang_MadHannah02_Success Text  loud - Hannah is partially deaf Explosives > 50, no Psycho merc >> CacaoGangHannah ",Banters_Local_PortCacao_Triggered/CacaoGang_MadHannah02_Success,,GangHannah,GangHannah,Old female thug 1,,,
204895939863,"I would come, but I don't feel very well today. I guess my time has finally come.","Чё-то мне хреново. Видать, помирать уже пора.",,,OK,,,,,Trunk\Zulu/Data/BantersDef/BanterDef-Banters_Local_PortCacao_Triggered.lua(00552),BanterDef CacaoGang_OldVinnie01_Initial Text  when asked for Gang Reunion ,Banters_Local_PortCacao_Triggered/CacaoGang_OldVinnie01_Initial,,GangVinnie,GangVinnie,Old female thug 2,,,
792649351385,<medical-f>,<medical-f>,,,OK,,,,,Trunk\Zulu/Data/BantersDef/BanterDef-Banters_Local_PortCacao_Triggered.lua(00565),BanterDef CacaoGang_OldVinnie02_Failure Text,,,,,,,,
260410355399,I know I don't have much longer... I can feel death approaching.,"Не знаю, протяну ль до вечера... Чую, смерть моя пришла.",,,OK,,,,,Trunk\Zulu/Data/BantersDef/BanterDef-Banters_Local_PortCacao_Triggered.lua(00572),BanterDef CacaoGang_OldVinnie02_Failure Text  overdramatic Medical < 50 ,Banters_Local_PortCacao_Triggered/CacaoGang_OldVinnie02_Failure,,GangVinnie,GangVinnie,Old female thug 2,,,
659322152405,That's just me. I get that a lot.,"Не смерть, а просто я. Нас часто путают.",,,OK,,,,,Trunk\Zulu/Data/BantersDef/BanterDef-Banters_Local_PortCacao_Triggered.lua(00576),BanterDef CacaoGang_OldVinnie02_Failure Text  Medical < 50 ,Banters_Local_PortCacao_Triggered/CacaoGang_OldVinnie02_Failure,,Reaper,Reaper,Reaper,,,
706446360477,It looks to me like you've got an advanced case of old age. I recommend taking supplements and naps.,"Первичный осмотр указывает на то, что у вас запущенный случай старости. Рекомендую курс витаминов и дневного сна.",,,OK,,,,,Trunk\Zulu/Data/BantersDef/BanterDef-Banters_Local_PortCacao_Triggered.lua(00594),BanterDef CacaoGang_OldVinnie02_Success Text ,Banters_Local_PortCacao_Triggered/CacaoGang_OldVinnie02_Success,,MD,MD,MD,,,
248564296082,"Your body may be old, but your aura is shining with vitality and strength.","Тело ваше старо, но ваша аура сияет бодростью и силой.",,,OK,,,,,Trunk\Zulu/Data/BantersDef/BanterDef-Banters_Local_PortCacao_Triggered.lua(00598),BanterDef CacaoGang_OldVinnie02_Success Text ,Banters_Local_PortCacao_Triggered/CacaoGang_OldVinnie02_Success,,Thor,Thor,Thor,,,
296387921360,"You are unaffected by any malady. You will live, if only to continue complaining, I am sure.","Я не чувствую в вас никаких недугов. Вам еще жить и жить - и, уверен, брюзжать и брюзжать.",,,OK,,,,,Trunk\Zulu/Data/BantersDef/BanterDef-Banters_Local_PortCacao_Triggered.lua(00602),BanterDef CacaoGang_OldVinnie02_Success Text ,Banters_Local_PortCacao_Triggered/CacaoGang_OldVinnie02_Success,,DrQ,DrQ,DrQ,,,
525758687860,<medical-s>,<medical-s>,,,OK,,,,,Trunk\Zulu/Data/BantersDef/BanterDef-Banters_Local_PortCacao_Triggered.lua(00608),BanterDef CacaoGang_OldVinnie02_Success Text,,,,,,,,
558458679663,What? I ate'nt dying? Then what are we waiting for?! Let's prepare for battle!,Шта? Я ищо ни умираю? Тогда чего ждем-та?! Айда на сходку!,,,OK,,,,,Trunk\Zulu/Data/BantersDef/BanterDef-Banters_Local_PortCacao_Triggered.lua(00614),BanterDef CacaoGang_OldVinnie02_Success Text  Medical >= 50 ,Banters_Local_PortCacao_Triggered/CacaoGang_OldVinnie02_Success,,GangVinnie,GangVinnie,Old female thug 2,,,
938260793626,Fuck you! And fuck Gran! And fuck this town.,В жопу вас всех! И Бабусю! И весь этот сраный город.,,,OK,,,,,Trunk\Zulu/Data/BantersDef/BanterDef-Banters_Local_PortCacao_Triggered.lua(00626),BanterDef CacaoGang_RudeTrudy01_Initial Text  when asked for Gang Reunion ,Banters_Local_PortCacao_Triggered/CacaoGang_RudeTrudy01_Initial,,GangTrudy,GangTrudy,Old female thug 2,,,
716740536793,no <em>Psycho</em> in team,В команде нет <em>психопата</em>,,,OK,,,,,Trunk\Zulu/Data/BantersDef/BanterDef-Banters_Local_PortCacao_Triggered.lua(00639),BanterDef CacaoGang_RudeTrudy02_Failure Text,,,,,,,,
746745127179,Fuck off. I'm not going fucking anywhere.,Идите в жопу. Никуда я не попрусь.,,,OK,,,,,Trunk\Zulu/Data/BantersDef/BanterDef-Banters_Local_PortCacao_Triggered.lua(00645),BanterDef CacaoGang_RudeTrudy02_Failure Text  no Psycho in team ,Banters_Local_PortCacao_Triggered/CacaoGang_RudeTrudy02_Failure,,GangTrudy,GangTrudy,Old female thug 2,,,
709023626785,<em>Psycho</em> perk activated,Задействована черта «<em>психопат</em>»,,,OK,,,,,Trunk\Zulu/Data/BantersDef/BanterDef-Banters_Local_PortCacao_Triggered.lua(00657),BanterDef CacaoGang_RudeTrudy02_Success Text,,,,,,,,
211349023202,"Well, fuck you too, you crotchety old scarecrow. If you don't want to join the fight, then just go die somewhere.","Сама иди в жопу, старая карга. Не хочешь сражаться - вали, сдохни где-нить по-тихому.",,,OK,,,,,Trunk\Zulu/Data/BantersDef/BanterDef-Banters_Local_PortCacao_Triggered.lua(00666),BanterDef CacaoGang_RudeTrudy02_Success Text ,Banters_Local_PortCacao_Triggered/CacaoGang_RudeTrudy02_Success,,Meltdown,Meltdown,Meltdown,,,
505256259186,Tell it to somebody who cares. You gonna go talk to Gran or what?,Напугала ежа голой жопой. Будешь ты перетирать с Бабусей или нет?,,,OK,,,,,Trunk\Zulu/Data/BantersDef/BanterDef-Banters_Local_PortCacao_Triggered.lua(00670),BanterDef CacaoGang_RudeTrudy02_Success Text ,Banters_Local_PortCacao_Triggered/CacaoGang_RudeTrudy02_Success,,Nails,Nails,Nails,,,
704356211926,"Fidel no like your mouth. I wash it out with grenade, but first you go see Gran.",Фидель хочет прочистить тебе рот гранатой - но сначала ты поговоришь с Бабусей.,,,OK,,,,,Trunk\Zulu/Data/BantersDef/BanterDef-Banters_Local_PortCacao_Triggered.lua(00674),BanterDef CacaoGang_RudeTrudy02_Success Text ,Banters_Local_PortCacao_Triggered/CacaoGang_RudeTrudy02_Success,,Fidel,Fidel,Fidel,,,
570975337574,"Alright, you got my fucking attention. I'll go talk to Gran if it'll get you the fuck out of my face.","Ладно, ладно. Так и быть: уломали, вашу налево. Пойду потолкую с Бабусей.",,,OK,,,,,Trunk\Zulu/Data/BantersDef/BanterDef-Banters_Local_PortCacao_Triggered.lua(00680),BanterDef CacaoGang_RudeTrudy02_Success Text  have Psycho >> CacaoGangTrudy ,Banters_Local_PortCacao_Triggered/CacaoGang_RudeTrudy02_Success,,GangTrudy,GangTrudy,Old female thug 2,,,
662727774277,Gran only wants to see me so she can tease me about my height some more.,"Бабуся меня только затем зовет, чтоб посмеяться над моим ростом.",,,OK,,,,,Trunk\Zulu/Data/BantersDef/BanterDef-Banters_Local_PortCacao_Triggered.lua(00692),BanterDef CacaoGang_Wilma01_Initial Text  when asked for Gang Reunion ,Banters_Local_PortCacao_Triggered/CacaoGang_Wilma01_Initial,,GangWilma,GangWilma,Old female thug 2,,,
